timestamp,flightId,fid,airline,airport,airportCode,direction,scheduled,estimated,status,passengerOrCargo,typeOfFlight,terminalId,gateNumber,fstandPosition,chkinRange,codeshare,aircraftSubtype,aircraftRegNo
2025-07-16 18:19:47,MU8951,2025071000000006763842,중국동방항공,우한,WUH,도착,202507161600,202507161727,도착,Passenger,I,P03,251,251,,Slave,333,HL8025
2025-07-16 18:19:47,7C1104,2025071000000006762717,제주항공,도쿄/나리타,NRT,도착,202507161630,202507161702,도착,Passenger,I,P02,112,112,,Master,738,HL8316
2025-07-16 18:19:47,H19803,2025071000000006763391,한 에어,도쿄/나리타,NRT,도착,202507161630,202507161702,도착,Passenger,I,P02,112,112,,Slave,738,HL8316
2025-07-16 18:19:47,QR858,2025071000000006763300,카타르항공,도하,DOH,도착,202507161705,202507161723,도착,Passenger,I,P01,39,39,,Master,351,A7AOA
2025-07-16 18:19:47,IB6416,2025071000000006763458,이베리아항공,도하,DOH,도착,202507161705,202507161723,도착,Passenger,I,P01,39,39,,Slave,351,A7AOA
2025-07-16 18:19:47,BA2292,2025071000000006763459,영국항공,도하,DOH,도착,202507161705,202507161723,도착,Passenger,I,P01,39,39,,Slave,351,A7AOA
2025-07-16 18:19:47,LA6036,2025071000000006763460,란항공,도하,DOH,도착,202507161705,202507161723,도착,Passenger,I,P01,39,39,,Slave,351,A7AOA
2025-07-16 18:19:47,AT5713,2025071000000006763461,로얄 에어 모로코,도하,DOH,도착,202507161705,202507161723,도착,Passenger,I,P01,39,39,,Slave,351,A7AOA
2025-07-16 18:19:47,OZ6888,2025071000000006763462,아시아나항공,도하,DOH,도착,202507161705,202507161723,도착,Passenger,I,P01,39,39,,Slave,351,A7AOA
2025-07-16 18:19:47,WB1569,2025071000000006763463,르완다에어,도하,DOH,도착,202507161705,202507161723,도착,Passenger,I,P01,39,39,,Slave,351,A7AOA
2025-07-16 18:19:47,VN414,2025071000000006762795,베트남항공,하노이,HAN,도착,202507161635,202507161705,도착,Passenger,I,P02,109,109,,Master,359,VNA899
2025-07-16 18:19:47,KE5690,2025071000000006763503,대한항공,하노이,HAN,도착,202507161635,202507161705,도착,Passenger,I,P02,109,109,,Slave,359,VNA899
2025-07-16 18:19:47,TW244,2025071000000006762362,티웨이항공,도쿄/나리타,NRT,도착,202507161705,202507161709,도착,Passenger,I,P02,130,130,,Master,738,HL8323
2025-07-16 18:19:47,KE866,2025071000000006762089,대한항공,광저우,CAN,도착,202507161715,202507161717,도착,Passenger,I,P03,224,224,,Master,333,HL8026
2025-07-16 18:19:47,KE054,2025071000000006763038,대한항공,호놀룰루,HNL,도착,202507161745,202507161714,도착,Passenger,I,P03,267,267,,Master,781,HL8515
2025-07-16 18:19:47,DL7938,2025071000000006763614,델타항공,호놀룰루,HNL,도착,202507161745,202507161714,도착,Passenger,I,P03,267,267,,Slave,781,HL8515
2025-07-16 18:19:47,HA6020,2025071000000006763615,하와이안 항공,호놀룰루,HNL,도착,202507161745,202507161714,도착,Passenger,I,P03,267,267,,Slave,781,HL8515
2025-07-16 18:19:47,OZ201,2025071000000006763266,아시아나항공,로스앤젤레스,LAX,도착,202507161735,202507161713,도착,Passenger,I,P01,46,46,,Master,388,HL7625
2025-07-16 18:19:47,UA7286,2025071000000006763853,유나이티드항공,로스앤젤레스,LAX,도착,202507161735,202507161713,도착,Passenger,I,P01,46,46,,Slave,388,HL7625
2025-07-16 18:19:47,CM8002,2025071000000006763850,코파항공,로스앤젤레스,LAX,도착,202507161735,202507161713,도착,Passenger,I,P01,46,46,,Slave,388,HL7625
2025-07-16 18:19:47,SQ5701,2025071000000006763851,싱가포르항공,로스앤젤레스,LAX,도착,202507161735,202507161713,도착,Passenger,I,P01,46,46,,Slave,388,HL7625
2025-07-16 18:19:47,TG6732,2025071000000006763852,타이항공,로스앤젤레스,LAX,도착,202507161735,202507161713,도착,Passenger,I,P01,46,46,,Slave,388,HL7625
2025-07-16 18:19:47,OZ133,2025071000000006763192,아시아나항공,후쿠오카,FUK,도착,202507161625,202507161711,도착,Passenger,I,P01,8,8,,Master,333,HL7741
2025-07-16 18:19:47,AC6991,2025071000000006763537,에어캐나다,후쿠오카,FUK,도착,202507161625,202507161711,도착,Passenger,I,P01,8,8,,Slave,333,HL7741
2025-07-16 18:19:47,EY8466,2025071000000006763538,에티하드 항공,후쿠오카,FUK,도착,202507161625,202507161711,도착,Passenger,I,P01,8,8,,Slave,333,HL7741
2025-07-16 18:19:47,NH6959,2025071000000006763539,전일본공수,후쿠오카,FUK,도착,202507161625,202507161711,도착,Passenger,I,P01,8,8,,Slave,333,HL7741
2025-07-16 18:19:47,OZ702,2025071000000006762168,아시아나항공,마닐라,MNL,도착,202507161655,202507161719,도착,Passenger,I,P01,26,26,,Master,333,HL7792
2025-07-16 18:19:47,TW304,2025071000000006762327,티웨이항공,오사카/ 간사이,KIX,도착,202507161630,202507161716,도착,Passenger,I,P02,115,115,,Master,738,HL8047
2025-07-16 18:19:47,KE092,2025071000000006762704,대한항공,보스턴,BOS,도착,202507161725,202507161722,도착,Passenger,I,P03,246,246,,Master,77W,HL8042
2025-07-16 18:19:47,DL7840,2025071000000006763621,델타항공,보스턴,BOS,도착,202507161725,202507161722,도착,Passenger,I,P03,246,246,,Slave,77W,HL8042
2025-07-16 18:19:47,OZ568,2025071000000006762744,아시아나항공,신 울란바토르,UBN,도착,202507161730,202507161722,도착,Passenger,I,P01,15,15,,Master,333,HL7754
2025-07-16 18:19:47,EY8461,2025071000000006763586,에티하드 항공,신 울란바토르,UBN,도착,202507161730,202507161722,도착,Passenger,I,P01,15,15,,Slave,333,HL7754
2025-07-16 18:19:47,AC061,2025071000000006762817,에어캐나다,토론토,YYZ,도착,202507161730,202507161724,도착,Passenger,I,P01,31,31,,Master,789,CFVLZ
2025-07-16 18:19:47,OZ6113,2025071000000006763732,아시아나항공,토론토,YYZ,도착,202507161730,202507161724,도착,Passenger,I,P01,31,31,,Slave,789,CFVLZ
2025-07-16 18:19:47,EK322,2025071000000006762776,에미레이트항공,두바이,DXB,도착,202507161700,202507161731,도착,Passenger,I,P01,43,43,,Master,388,A6EEC
2025-07-16 18:19:47,KE5952,2025071000000006763386,대한항공,두바이,DXB,도착,202507161700,202507161731,도착,Passenger,I,P01,43,43,,Slave,388,A6EEC
2025-07-16 18:19:47,KE766,2025071000000006763294,대한항공,삿포로,CTS,도착,202507161705,202507161730,도착,Passenger,I,P03,248,248,,Master,773,HL7534
2025-07-16 18:19:47,VS5512,2025071000000006763827,버진 애트란틱항공,삿포로,CTS,도착,202507161705,202507161730,도착,Passenger,I,P03,248,248,,Slave,773,HL7534
2025-07-16 18:19:47,KL4250,2025071000000006763826,KLM네덜란드항공,삿포로,CTS,도착,202507161705,202507161730,도착,Passenger,I,P03,248,248,,Slave,773,HL7534
2025-07-16 18:19:47,AZ2791,2025071000000006763823,ITA항공,삿포로,CTS,도착,202507161705,202507161730,도착,Passenger,I,P03,248,248,,Slave,773,HL7534
2025-07-16 18:19:47,DL7904,2025071000000006763824,델타항공,삿포로,CTS,도착,202507161705,202507161730,도착,Passenger,I,P03,248,248,,Slave,773,HL7534
2025-07-16 18:19:47,JL5209,2025071000000006763825,일본항공,삿포로,CTS,도착,202507161705,202507161730,도착,Passenger,I,P03,248,248,,Slave,773,HL7534
2025-07-16 18:19:47,OZ221,2025071000000006763257,아시아나항공,뉴욕/존에프케네디,JFK,도착,202507161740,202507161730,도착,Passenger,I,P01,19,19,,Master,359,HL8361
2025-07-16 18:19:47,UA7294,2025071000000006763562,유나이티드항공,뉴욕/존에프케네디,JFK,도착,202507161740,202507161730,도착,Passenger,I,P01,19,19,,Slave,359,HL8361
2025-07-16 18:19:47,CM8005,2025071000000006763559,코파항공,뉴욕/존에프케네디,JFK,도착,202507161740,202507161730,도착,Passenger,I,P01,19,19,,Slave,359,HL8361
2025-07-16 18:19:47,SQ5721,2025071000000006763560,싱가포르항공,뉴욕/존에프케네디,JFK,도착,202507161740,202507161730,도착,Passenger,I,P01,19,19,,Slave,359,HL8361
2025-07-16 18:19:47,TG6746,2025071000000006763561,타이항공,뉴욕/존에프케네디,JFK,도착,202507161740,202507161730,도착,Passenger,I,P01,19,19,,Slave,359,HL8361
2025-07-16 18:19:47,KE622,2025071000000006762085,대한항공,마닐라,MNL,도착,202507161725,202507161729,도착,Passenger,I,P03,254,254,,Master,773,HL7533
2025-07-16 18:19:47,TK090,2025071000000006762792,터키항공,이스탄불,IST,도착,202507161740,202507161733,도착,Passenger,I,P01,40,40,,Master,77W,TCJJN
2025-07-16 18:19:47,OZ6932,2025071000000006763427,아시아나항공,이스탄불,IST,도착,202507161740,202507161733,도착,Passenger,I,P01,40,40,,Slave,77W,TCJJN
2025-07-16 18:19:47,KE024,2025071000000006762685,대한항공,샌프란시스코,SFO,도착,202507161720,202507161737,도착,Passenger,I,P03,221,221,,Master,77W,HL8041
2025-07-16 18:19:47,DL7861,2025071000000006763610,델타항공,샌프란시스코,SFO,도착,202507161720,202507161737,도착,Passenger,I,P03,221,221,,Slave,77W,HL8041
2025-07-16 18:19:47,OZ712,2025071000000006762811,아시아나항공,타이베이,TPE,도착,202507161725,202507161734,도착,Passenger,I,P01,30,30,,Master,772,HL7791
2025-07-16 18:19:47,BR2148,2025071000000006763590,에바항공,타이베이,TPE,도착,202507161725,202507161734,도착,Passenger,I,P01,30,30,,Slave,772,HL7791
2025-07-16 18:19:47,7C1616,2025071000000006762845,제주항공,히로시마,HIJ,도착,202507161650,202507161735,도착,Passenger,I,P02,119,119,,Master,738,HL8063
2025-07-16 18:19:47,H19989,2025071000000006763839,한 에어,히로시마,HIJ,도착,202507161650,202507161735,도착,Passenger,I,P02,119,119,,Slave,738,HL8063
2025-07-16 18:19:47,ZE632,2025071000000006762151,이스타항공,오키나와,OKA,도착,202507161735,202507161734,도착,Passenger,I,P02,114,114,,Master,7M8,HL8543
2025-07-16 18:19:47,KE1410,2025071000000006763171,대한항공,김해,PUS,도착,202507161740,202507161737,도착,Passenger,D,P03,260,260,,Master,739,HL8273
2025-07-16 18:19:47,KL3397,2025071000000006763632,KLM네덜란드항공,김해,PUS,도착,202507161740,202507161737,도착,Passenger,D,P03,260,260,,Slave,739,HL8273
2025-07-16 18:19:47,DL7882,2025071000000006763633,델타항공,김해,PUS,도착,202507161740,202507161737,도착,Passenger,D,P03,260,260,,Slave,739,HL8273
2025-07-16 18:19:47,AZ2777,2025071000000006763634,ITA항공,김해,PUS,도착,202507161740,202507161737,도착,Passenger,D,P03,260,260,,Slave,739,HL8273
2025-07-16 18:19:47,KE102,2025071000000006762818,대한항공,난징,NKG,도착,202507161615,202507161739,도착,Passenger,I,P03,243,243,,Master,7M8,HL8349
2025-07-16 18:19:47,MU8957,2025071000000006763738,중국동방항공,난징,NKG,도착,202507161615,202507161739,도착,Passenger,I,P03,243,243,,Slave,7M8,HL8349
2025-07-16 18:19:47,KE660,2025071000000006763177,대한항공,방콕/수완나품,BKK,도착,202507161720,202507161745,도착,Passenger,I,P03,239,239R,,Master,773,HL7573
2025-07-16 18:19:47,DL7853,2025071000000006763673,델타항공,방콕/수완나품,BKK,도착,202507161720,202507161745,도착,Passenger,I,P03,239,239R,,Slave,773,HL7573
2025-07-16 18:19:47,HA6012,2025071000000006763674,하와이안 항공,방콕/수완나품,BKK,도착,202507161720,202507161745,도착,Passenger,I,P03,239,239R,,Slave,773,HL7573
2025-07-16 18:19:47,WS6074,2025071000000006763675,웨스트젯,방콕/수완나품,BKK,도착,202507161720,202507161745,도착,Passenger,I,P03,239,239R,,Slave,773,HL7573
2025-07-16 18:19:47,7C8902,2025071000000006762263,제주항공,자무쓰,JMU,도착,202507161720,202507161742,도착,Passenger,I,P01,38,38,,Master,738,HL8301
2025-07-16 18:19:47,KE082,2025071000000006762702,대한항공,뉴욕/존에프케네디,JFK,도착,202507161750,202507161805,도착,Passenger,I,P03,232,232,,Master,388,HL7627
2025-07-16 18:19:47,DL7842,2025071000000006763619,델타항공,뉴욕/존에프케네디,JFK,도착,202507161750,202507161805,도착,Passenger,I,P03,232,232,,Slave,388,HL7627
2025-07-16 18:19:47,7C1704,2025071000000006762721,제주항공,마쓰야마,MYJ,도착,202507161655,202507161745,도착,Passenger,I,P01,45,45,,Master,738,HL8335
2025-07-16 18:19:47,H19842,2025071000000006763404,한 에어,마쓰야마,MYJ,도착,202507161655,202507161745,도착,Passenger,I,P01,45,45,,Slave,738,HL8335
2025-07-16 18:19:47,DL171,2025071000000006762824,델타항공,미니애폴리스,MSP,도착,202507161720,202507161750,도착,Passenger,I,P03,253,253,,Master,359,N505DN
2025-07-16 18:19:47,KE5034,2025071000000006763781,대한항공,미니애폴리스,MSP,도착,202507161720,202507161750,도착,Passenger,I,P03,253,253,,Slave,359,N505DN
2025-07-16 18:19:47,KE870,2025071000000006762695,대한항공,다롄(대련),DLC,도착,202507161655,202507161751,도착,Passenger,I,P03,236,236R,,Master,333,HL7720
2025-07-16 18:19:47,MU8959,2025071000000006763475,중국동방항공,다롄(대련),DLC,도착,202507161655,202507161751,도착,Passenger,I,P03,236,236R,,Slave,333,HL7720
2025-07-16 18:19:47,KE828,2025071000000006762094,대한항공,선전,SZX,도착,202507161735,202507161748,착륙,Passenger,I,P03,263,263,,Master,333,HL7553
2025-07-16 18:19:47,KE094,2025071000000006762705,대한항공,워싱턴,IAD,도착,202507161740,202507161748,도착,Passenger,I,P03,261,261R,,Master,77W,HL8008
2025-07-16 18:19:47,DL7856,2025071000000006763622,델타항공,워싱턴,IAD,도착,202507161740,202507161748,도착,Passenger,I,P03,261,261R,,Slave,77W,HL8008
2025-07-16 18:19:47,RS746,2025071000000006762157,에어서울,요나고,YGJ,도착,202507161745,202507161750,도착,Passenger,I,P01,48,48,,Master,321,HL7790
2025-07-16 18:19:47,OZ722,2025071000000006763047,아시아나항공,홍콩,HKG,도착,202507161730,202507161751,도착,Passenger,I,P01,20,20,,Master,32Q,HL8511
2025-07-16 18:19:47,UA7305,2025071000000006763593,유나이티드항공,홍콩,HKG,도착,202507161730,202507161751,도착,Passenger,I,P01,20,20,,Slave,32Q,HL8511
2025-07-16 18:19:47,HX1552,2025071000000006763592,홍콩항공,홍콩,HKG,도착,202507161730,202507161751,도착,Passenger,I,P01,20,20,,Slave,32Q,HL8511
2025-07-16 18:19:47,TW264,2025071000000006762107,티웨이항공,삿포로,CTS,도착,202507161740,202507161754,도착,Passenger,I,P02,123,123,,Master,333,HL8501
2025-07-16 18:19:47,KE844,2025071000000006762693,대한항공,칭다오,TAO,도착,202507161730,202507161758,도착,Passenger,I,P03,235,235,,Master,7M8,HL8348
2025-07-16 18:19:47,MU8939,2025071000000006763471,중국동방항공,칭다오,TAO,도착,202507161730,202507161758,도착,Passenger,I,P03,235,235,,Slave,7M8,HL8348
2025-07-16 18:19:47,KE072,2025071000000006762696,대한항공,밴쿠버,YVR,도착,202507161750,202507161756,도착,Passenger,I,P03,242,242,,Master,781,HL8538
2025-07-16 18:19:47,WS6062,2025071000000006763616,웨스트젯,밴쿠버,YVR,도착,202507161750,202507161756,도착,Passenger,I,P03,242,242,,Slave,781,HL8538
2025-07-16 18:19:47,FM827,2025071000000006763061,상하이항공,상하이/푸동,PVG,도착,202507161725,202507161757,도착,Passenger,I,P02,128,128,,Master,738,B6107
2025-07-16 18:19:47,MU8603,2025071000000006763424,중국동방항공,상하이/푸동,PVG,도착,202507161725,202507161757,도착,Passenger,I,P02,128,128,,Slave,738,B6107
2025-07-16 18:19:47,KE5894,2025071000000006763425,대한항공,상하이/푸동,PVG,도착,202507161725,202507161757,도착,Passenger,I,P02,128,128,,Slave,738,B6107
2025-07-16 18:19:47,KE108,2025071000000006763040,대한항공,항저우,HGH,도착,202507161745,202507161800,도착,Passenger,I,P03,276,276,,Master,739,HL8248
2025-07-16 18:19:47,MU8961,2025071000000006763623,중국동방항공,항저우,HGH,도착,202507161745,202507161800,도착,Passenger,I,P03,276,276,,Slave,739,HL8248
2025-07-16 18:19:47,MF9599,2025071000000006763624,샤먼항공,항저우,HGH,도착,202507161745,202507161800,도착,Passenger,I,P03,276,276,,Slave,739,HL8248
2025-07-16 18:19:47,OZ512,2025071000000006762175,아시아나항공,바르셀로나,BCN,도착,202507161620,202507161805,도착,Passenger,I,P01,6,6,,Master,359,HL7578
2025-07-16 18:19:47,KE804,2025071000000006762688,대한항공,톈진,TSN,도착,202507161735,202507161805,도착,Passenger,I,P03,249,249,,Master,32Q,HL8528
2025-07-16 18:19:47,MF9597,2025071000000006763467,샤먼항공,톈진,TSN,도착,202507161735,202507161805,도착,Passenger,I,P03,249,249,,Slave,32Q,HL8528
2025-07-16 18:19:47,RF884,2025071000000006762246,에어로케이항공,지난,TNA,도착,202507161805,202507161805,도착,Passenger,I,P02,113,113,,Master,320,HL8595
2025-07-16 18:19:47,OZ271,2025071000000006763206,아시아나항공,시애틀,SEA,도착,202507161755,202507161803,도착,Passenger,I,P01,22,22,,Master,772,HL8254
2025-07-16 18:19:47,UA7292,2025071000000006763568,유나이티드항공,시애틀,SEA,도착,202507161755,202507161803,도착,Passenger,I,P01,22,22,,Slave,772,HL8254
2025-07-16 18:19:47,SQ5771,2025071000000006763566,싱가포르항공,시애틀,SEA,도착,202507161755,202507161803,도착,Passenger,I,P01,22,22,,Slave,772,HL8254
2025-07-16 18:19:47,TG6752,2025071000000006763567,타이항공,시애틀,SEA,도착,202507161755,202507161803,도착,Passenger,I,P01,22,22,,Slave,772,HL8254
2025-07-16 18:19:47,CZ683,2025071000000006762242,중국남방항공,하얼빈,HRB,도착,202507161845,202507161806,도착,Passenger,I,P02,127,127,,Master,320,B8847
2025-07-16 18:19:47,BX173,2025071000000006762166,에어부산,오사카/ 간사이,KIX,도착,202507161810,202507161803,도착,Passenger,I,P02,101,101,,Master,32Q,HL8526
2025-07-16 18:19:47,OZ340,2025071000000006762240,아시아나항공,하얼빈,HRB,도착,202507161810,202507161811,도착,Passenger,I,P01,16,16,,Master,321,HL8074
2025-07-16 18:19:47,CZ4203,2025071500000006776646,중국남방항공,하얼빈,HRB,도착,202507161810,202507161811,도착,Passenger,I,P01,16,16,,Slave,321,HL8074
2025-07-16 18:19:47,LJ236,2025071000000006762765,진에어,오사카/ 간사이,KIX,도착,202507161810,202507161810,도착,Passenger,I,P03,234,234,,Master,738,HL7757
2025-07-16 18:19:47,KE5072,2025071000000006763433,대한항공,오사카/ 간사이,KIX,도착,202507161810,202507161810,도착,Passenger,I,P03,234,234,,Slave,738,HL7757
2025-07-16 18:19:47,OZ334,2025071000000006762748,아시아나항공,베이징/서우두,PEK,도착,202507161830,202507161813,도착,Passenger,I,P01,27,27,,Master,32Q,HL8364
2025-07-16 18:19:47,CA5003,2025071000000006763573,중국국제항공,베이징/서우두,PEK,도착,202507161830,202507161813,도착,Passenger,I,P01,27,27,,Slave,32Q,HL8364
2025-07-16 18:19:47,MU2989,2025071000000006762208,중국동방항공,우시,WUX,도착,202507161840,202507161815,도착,Passenger,I,P02,132,132,,Master,320,B8018
2025-07-16 18:19:47,YP802,2025071000000006762117,에어프레미아,홍콩,HKG,도착,202507161810,202507161816,착륙,Passenger,I,P01,35,35,,Master,789,HL8703
2025-07-16 18:19:47,ZE644,2025071100000006767003,이스타항공,후쿠오카,FUK,도착,202507161820,202507161820,,Passenger,I,P02,104,104,,Master,7M8,HL8599
2025-07-16 18:19:47,KE790,2025071000000006763293,대한항공,후쿠오카,FUK,도착,202507161755,202507161820,착륙,Passenger,I,P03,251,251,,Master,359,HL8598
2025-07-16 18:19:47,AZ2794,2025071000000006763802,ITA항공,후쿠오카,FUK,도착,202507161755,202507161820,착륙,Passenger,I,P03,251,251,,Slave,359,HL8598
2025-07-16 18:19:47,DL7800,2025071000000006763803,델타항공,후쿠오카,FUK,도착,202507161755,202507161820,착륙,Passenger,I,P03,251,251,,Slave,359,HL8598
2025-07-16 18:19:47,JL5223,2025071000000006763804,일본항공,후쿠오카,FUK,도착,202507161755,202507161820,착륙,Passenger,I,P03,251,251,,Slave,359,HL8598
2025-07-16 18:19:47,KL3394,2025071000000006763805,KLM네덜란드항공,후쿠오카,FUK,도착,202507161755,202507161820,착륙,Passenger,I,P03,251,251,,Slave,359,HL8598
2025-07-16 18:19:47,KL3395,2025071000000006763806,KLM네덜란드항공,후쿠오카,FUK,도착,202507161755,202507161820,착륙,Passenger,I,P03,251,251,,Slave,359,HL8598
2025-07-16 18:19:47,KE402,2025071000000006763173,대한항공,시드니,SYD,도착,202507161735,202507161821,착륙,Passenger,I,P03,277,277,,Master,77W,HL8275
2025-07-16 18:19:47,VS5524,2025071000000006763641,버진 애트란틱항공,시드니,SYD,도착,202507161735,202507161821,착륙,Passenger,I,P03,277,277,,Slave,77W,HL8275
2025-07-16 18:19:47,OM6522,2025071000000006763642,몽골항공,시드니,SYD,도착,202507161735,202507161821,착륙,Passenger,I,P03,277,277,,Slave,77W,HL8275
2025-07-16 18:19:47,KL9161,2025071000000006763643,KLM네덜란드항공,시드니,SYD,도착,202507161735,202507161821,착륙,Passenger,I,P03,277,277,,Slave,77W,HL8275
2025-07-16 18:19:47,TW282,2025071000000006762279,티웨이항공,오키나와,OKA,도착,202507161655,202507161824,지연,Passenger,I,P02,103,103,,Master,7M8,HL8513
2025-07-16 18:19:47,RS714,2025071000000006762163,에어서울,오사카/ 간사이,KIX,도착,202507161825,202507161827,착륙,Passenger,I,P01,47,47,,Master,321,HL8255
2025-07-16 18:19:47,RS724,2025071000000006762298,에어서울,후쿠오카,FUK,도착,202507161835,202507161828,,Passenger,I,P01,42,42,,Master,321,HL8072
2025-07-16 18:19:47,TW126,2025071000000006762113,티웨이항공,칼리보,KLO,도착,202507161820,202507161830,,Passenger,I,P02,105,105,,Master,738,HL8300
2025-07-16 18:19:47,7C6022,2025071000000006762839,제주항공,홍콩,HKG,도착,202507161815,202507161830,,Passenger,I,P01,36,36,,Master,7M8,HL8552
2025-07-16 18:19:47,H19991,2025071000000006763814,한 에어,홍콩,HKG,도착,202507161815,202507161830,,Passenger,I,P01,36,36,,Slave,7M8,HL8552
2025-07-16 18:19:47,KE126,2025071000000006762706,대한항공,샤먼,XMN,도착,202507161755,202507161836,지연,Passenger,I,P03,264,264,,Master,32Q,HL8509
2025-07-16 18:19:47,MF9017,2025071000000006763625,샤먼항공,샤먼,XMN,도착,202507161755,202507161836,지연,Passenger,I,P03,264,264,,Slave,32Q,HL8509
2025-07-16 18:19:47,TW172,2025071000000006762293,티웨이항공,다낭,DAD,도착,202507161825,202507161838,,Passenger,I,P02,125,125,,Master,7M8,HL8514
2025-07-16 18:19:47,LJ862,2025071000000006762262,진에어,칭다오,TAO,도착,202507161840,202507161839,,Passenger,I,P03,238,238,,Master,738,HL7562
2025-07-16 18:19:47,MU2921,2025071000000006762781,중국동방항공,난징,NKG,도착,202507161830,202507161840,,Passenger,I,P02,129,129,,Master,320,B6930
2025-07-16 18:19:47,KE5896,2025071000000006763464,대한항공,난징,NKG,도착,202507161830,202507161840,,Passenger,I,P02,129,129,,Slave,320,B6930
2025-07-16 18:19:47,7C1388,2025071000000006762269,제주항공,오사카/ 간사이,KIX,도착,202507161835,202507161840,,Passenger,I,P01,34,34,,Master,738,HL8034
2025-07-16 18:19:47,EK324,2025071000000006762238,에미레이트항공,두바이,DXB,도착,202507161850,202507161844,,Passenger,I,P01,41,41,,Master,77W,A6EPW
2025-07-16 18:19:47,BR160,2025071000000006763197,에바항공,타이베이,TPE,도착,202507161845,202507161845,,Passenger,I,P01,33,33,,Master,789,B17882
2025-07-16 18:19:47,OZ6872,2025071000000006763360,아시아나항공,타이베이,TPE,도착,202507161845,202507161845,,Passenger,I,P01,33,33,,Slave,789,B17882
2025-07-16 18:19:47,TG6392,2025071000000006763361,타이항공,타이베이,TPE,도착,202507161845,202507161845,,Passenger,I,P01,33,33,,Slave,789,B17882
2025-07-16 18:19:47,NZ4922,2025071000000006763359,에어 뉴질랜드,타이베이,TPE,도착,202507161845,202507161845,,Passenger,I,P01,33,33,,Slave,789,B17882
2025-07-16 18:19:47,KE170,2025071000000006762808,대한항공,마카오,MFM,도착,202507161900,202507161846,,Passenger,I,P03,241,241,,Master,32Q,HL8558
2025-07-16 18:19:47,DL7905,2025071000000006763635,델타항공,마카오,MFM,도착,202507161900,202507161846,,Passenger,I,P03,241,241,,Slave,32Q,HL8558
2025-07-16 18:19:47,7C1504,2025071000000006762718,제주항공,삿포로,CTS,도착,202507161910,202507161850,,Passenger,I,P01,38,38,,Master,738,HL8334
2025-07-16 18:19:47,H19881,2025071000000006763401,한 에어,삿포로,CTS,도착,202507161910,202507161850,,Passenger,I,P01,38,38,,Slave,738,HL8334
2025-07-16 18:19:47,OZ372,2025071000000006762740,아시아나항공,선전,SZX,도착,202507161830,202507161852,지연,Passenger,I,P01,14,14,,Master,333,HL7794
2025-07-16 18:19:47,ZH3301,2025071000000006763583,심천항공,선전,SZX,도착,202507161830,202507161852,지연,Passenger,I,P01,14,14,,Slave,333,HL7794
2025-07-16 18:19:47,PR468,2025071000000006762207,필리핀항공,마닐라,MNL,도착,202507161920,202507161853,,Passenger,I,P01,43,43,,Master,321,RPC9906
2025-07-16 18:19:47,OZ350,2025071000000006762753,아시아나항공,난징,NKG,도착,202507161810,202507161854,지연,Passenger,I,P01,9,9,,Master,32Q,HL8584
2025-07-16 18:19:47,HO3104,2025071000000006763574,길상항공,난징,NKG,도착,202507161810,202507161854,지연,Passenger,I,P01,9,9,,Slave,32Q,HL8584
2025-07-16 18:19:47,HA459,2025071000000006763256,하와이안 항공,호놀룰루,HNL,도착,202507161900,202507161856,,Passenger,I,P01,49,49,,Master,332,N380HA
2025-07-16 18:19:47,CI9553,2025071000000006763440,중화항공,호놀룰루,HNL,도착,202507161900,202507161856,,Passenger,I,P01,49,49,,Slave,332,N380HA
2025-07-16 18:19:47,KE7896,2025071000000006763441,대한항공,호놀룰루,HNL,도착,202507161900,202507161856,,Passenger,I,P01,49,49,,Slave,332,N380HA
2025-07-16 18:19:47,TK9147,2025071000000006763442,터키항공,호놀룰루,HNL,도착,202507161900,202507161856,,Passenger,I,P01,49,49,,Slave,332,N380HA
2025-07-16 18:19:47,AS8459,2025071000000006763443,알래스카 항공,호놀룰루,HNL,도착,202507161900,202507161856,,Passenger,I,P01,49,49,,Slave,332,N380HA
2025-07-16 18:19:47,9C6181,2025071000000006762193,춘추항공,양저우,YTY,도착,202507161925,202507161858,,Passenger,I,P02,111,111,,Master,320,B6840
2025-07-16 18:19:47,CX418,2025071000000006763064,캐세이퍼시픽항공,홍콩,HKG,도착,202507161905,202507161859,,Passenger,I,P01,50,50,,Master,333,BHYG
2025-07-16 18:19:47,QF8222,2025071000000006763353,콴타스항공,홍콩,HKG,도착,202507161905,202507161859,,Passenger,I,P01,50,50,,Slave,333,BHYG
2025-07-16 18:19:47,QR8370,2025071000000006763354,카타르항공,홍콩,HKG,도착,202507161905,202507161859,,Passenger,I,P01,50,50,,Slave,333,BHYG
2025-07-16 18:19:47,OZ602,2025071000000006763050,아시아나항공,시드니,SYD,도착,202507161900,202507161903,,Passenger,I,P01,23,23,,Master,772,HL7775
2025-07-16 18:19:47,EY8463,2025071000000006763588,에티하드 항공,시드니,SYD,도착,202507161900,202507161903,,Passenger,I,P01,23,23,,Slave,772,HL7775
2025-07-16 18:19:47,TK8097,2025071000000006763589,터키항공,시드니,SYD,도착,202507161900,202507161903,,Passenger,I,P01,23,23,,Slave,772,HL7775
2025-07-16 18:19:47,OZ113,2025071000000006763195,아시아나항공,오사카/ 간사이,KIX,도착,202507161855,202507161907,,Passenger,I,P01,30,30,,Master,32Q,HL8510
